sub,kind,target_x0,target_y0,response_x0,response_y0,target_orientation_deg,target_radius_pixels,which_eye,sub_num,match_x0,match_y0,response_r,response_theta,match_r,match_theta,target_radius_deg,target_ori_id,target_rad_id,target_id,error_x,error_y,error_r,error_theta,error_r_mu,error_r_sd
hb,A,-2.67786,-6.46758,2.4899400000000003,5.9038200000000005,247,448,good,4,2.67786,6.46758,6.407409132871102,67.13238270838812,7.000037516756607,67.50831331578311,7,6,4,30,-0.18791999999999964,-0.5637599999999994,-0.5926283838855051,-0.3759306073949915,-0.8932910942230586,0.397897883056593
hb,A,-0.37584,0.92394,0.40716,-1.14318,112,64,good,4,0.37584,-0.92394,1.2135237031059591,-70.39591184917057,0.9974571816373874,-67.86450812189965,1,3,1,3,0.031320000000000014,-0.2192400000000001,0.21606652146857175,-2.531403727270927,0.23971212017380727,0.268859233569713
hb,A,4.6197,1.91052,-4.63536,-1.59732,22,320,good,4,-4.6197,-1.91052,4.902855648701071,-160.98632561147022,4.999171407383428,-157.53200302754047,5,1,3,17,-0.01566000000000045,0.3131999999999999,-0.09631575868235664,-3.454322583929752,-0.913478987450959,0.583627342395361
hb,A,2.77182,1.14318,-2.77182,-1.26846,22,192,good,4,-2.77182,-1.14318,3.0482744108757664,-155.409882833804,2.998307293257314,-157.58731053136572,3,1,2,9,0,-0.12527999999999984,0.049967117618452406,2.1774276975617113,-0.3359696592867201,0.40414106433027014
hb,A,2.77182,-1.14318,-2.2707,0.8456400000000001,337,192,good,4,-2.77182,1.14318,2.4230529295910976,159.573975236911,2.998307293257314,157.58731053136572,3,8,2,16,0.5011199999999998,-0.29754,-0.5752543636662164,1.9866647055452802,-0.2692811506410531,0.2869093778715291
hb,A,6.46758,-2.67786,-6.1074,1.86354,337,448,good,4,-6.46758,2.67786,6.385383002733666,163.03157391040932,7.000037516756607,157.5083133157831,7,8,4,32,0.3601799999999997,-0.8143199999999999,-0.6146545140229414,5.523260594626208,-1.6782438888217621,0.8092316684271071
hb,A,-2.77182,-1.14318,3.08502,0.81432,202,192,good,4,2.77182,1.14318,3.190684168450397,14.786502458343998,2.998307293257314,22.412689468634277,3,5,2,13,0.31320000000000014,-0.32886000000000004,0.19237687519308277,-7.626187010290279,0.5263794717364776,0.5403963023194108
hb,A,-0.92394,-0.37584,0.8613000000000001,0.43848,202,64,good,4,0.92394,0.37584,0.9664897311404814,26.980230718222852,0.9974571816373874,22.135491878100353,1,5,1,5,-0.06263999999999992,0.06263999999999997,-0.03096745049690597,4.844738840122499,0.47614444063558015,0.36541597220814404
hb,A,0.92394,-0.37584,-1.08054,0.31320000000000003,337,64,good,4,-0.92394,0.37584,1.1250159694866557,163.83550084774308,0.9974571816373874,157.86450812189966,1,8,1,8,-0.15660000000000007,-0.06263999999999997,0.12755878784926833,5.970992725843416,0.19618481746337324,0.2574353970279739
hb,A,1.14318,-2.77182,-1.2371400000000001,2.4116400000000002,292,192,good,4,-1.14318,2.77182,2.710446986974658,117.15723452920702,2.998307293257314,112.41268946863428,3,7,2,15,-0.09396000000000004,-0.3601799999999997,-0.2878603062826559,4.744545060572733,-0.2846275410560728,0.16871741501971432
hb,A,-2.67786,6.46758,2.14542,-5.52798,112,448,good,4,2.67786,-6.46758,5.929704027757204,-68.78866840958027,7.000037516756607,-67.50831331578311,7,3,4,27,-0.5324399999999998,0.9395999999999995,-1.0703334889994034,-1.280355093797155,-0.7627326667344347,0.7769612748917513
hb,A,4.6197,1.91052,-3.8367,-1.91052,22,320,good,4,-4.6197,-1.91052,4.286065043883492,-153.5285692943625,4.999171407383428,-157.53200302754047,5,1,3,17,0.7829999999999999,0,-0.7131063634999357,4.003433733177957,-0.913478987450959,0.583627342395361
hb,A,-1.14318,-2.77182,1.15884,2.63088,247,192,good,4,1.14318,2.77182,2.874793856957399,66.22765118863529,2.998307293257314,67.58731053136572,3,6,2,14,0.015660000000000007,-0.14094000000000007,-0.12351343629991485,-1.3596593427304242,0.15779718927421588,0.38513834721298806
hb,A,-1.14318,2.77182,1.1745,-2.5056000000000003,112,192,good,4,1.14318,-2.77182,2.7672154975715215,-64.88516511385544,2.998307293257314,-67.58731053136572,3,3,2,11,0.031320000000000014,0.2662199999999997,-0.23109179568579252,2.7021454175102804,0.001325866628191238,0.4883851980380132
hb,A,0.92394,0.37584,-0.98658,-0.43848,22,64,good,4,-0.92394,-0.37584,1.079631792232889,-156.03751102542182,0.9974571816373874,-157.86450812189966,1,1,1,1,-0.06264000000000003,-0.06263999999999997,0.08217461059550168,1.8269970964778395,-0.0576883638699853,0.30643800549199224
hb,A,2.77182,-1.14318,-3.02238,0.67338,337,192,good,4,-2.77182,1.14318,3.0964853445156173,167.43976290315445,2.998307293257314,157.58731053136572,3,8,2,16,-0.2505600000000001,-0.4698000000000001,0.09817805125830326,9.85245237178873,-0.2692811506410531,0.2869093778715291
hb,A,2.67786,6.46758,-2.20806,-5.10516,67,448,good,4,-2.67786,-6.46758,5.562210674650862,-113.38922271801974,7.000037516756607,-112.49168668421689,7,2,4,26,0.4697999999999998,1.3624200000000002,-1.4378268421057454,-0.8975360338028509,-1.4731823610035089,0.5840714433747046
hb,A,6.46758,2.67786,-5.05818,-3.4765200000000003,22,448,good,4,-6.46758,-2.67786,6.137701216481624,-145.49900602405083,7.000037516756607,-157.5083133157831,7,1,4,25,1.4093999999999998,-0.7986600000000004,-0.8623363002749835,12.009307291732284,-2.0281402073292067,0.7337505341484173
hb,A,-6.46758,2.67786,5.19912,-2.5056000000000003,157,448,good,4,6.46758,-2.67786,5.771384594220004,-25.730705601531202,7.000037516756607,-22.49168668421689,7,4,4,28,-1.2684600000000001,0.17225999999999964,-1.228652922536603,-3.2390189173143114,-0.549502367947263,0.6036104061684561
hb,A,-0.92394,0.37584,0.95526,-0.36018,157,64,good,4,0.92394,-0.37584,1.020907096654735,-20.65891006330749,0.9974571816373874,-22.135491878100353,1,4,1,4,0.031320000000000014,0.015660000000000007,0.0234499150173475,1.476581814792862,0.25819417915700316,0.2233605723579174
hb,A,2.67786,-6.46758,-3.57048,5.9977800000000006,292,448,good,4,-2.67786,6.46758,6.980092575231364,120.76534946995326,7.000037516756607,112.49168668421689,7,7,4,31,-0.89262,-0.46979999999999933,-0.019944941525243287,8.273662785736377,-1.276432451951926,0.8675864587725263
hb,A,1.91052,4.6197,-2.02014,-4.5414,67,320,good,4,-1.91052,-4.6197,4.970440582040993,-113.98081775818619,4.999171407383428,-112.46799697245953,5,2,3,18,-0.10962000000000005,0.07829999999999959,-0.028730825342434763,-1.5128207857266602,-0.5180938921057764,0.48346622354561647
hb,A,-1.91052,-4.6197,2.00448,4.00896,247,320,good,4,1.91052,4.6197,4.482153539538778,63.43494882292201,4.999171407383428,67.53200302754048,5,6,3,22,0.09396000000000004,-0.6107399999999998,-0.5170178678446495,-4.097054204618473,-0.5348443926274775,0.5924852705006615
hb,A,0.37584,0.92394,-0.37584,-0.7047,67,64,good,4,-0.37584,-0.92394,0.79866,-118.07248693585296,0.9974571816373874,-112.13549187810035,1,2,1,2,0,0.21924,-0.19879718163738735,-5.936995057752611,0.11348027476348023,0.19607815818384305
hb,A,-2.77182,-1.14318,3.00672,1.08054,202,192,good,4,2.77182,1.14318,3.1949854225019556,19.767168676791652,2.998307293257314,22.412689468634277,3,5,2,13,0.2349000000000001,-0.06264000000000003,0.19667812924464156,-2.6455207918426247,0.5263794717364776,0.5403963023194108
hb,A,6.46758,-2.67786,-5.43402,1.34676,337,448,good,4,-6.46758,2.67786,5.598422622310681,166.08036921945498,7.000037516756607,157.5083133157831,7,8,4,32,1.0335599999999996,-1.3311,-1.4016148944459257,8.572055903671867,-1.6782438888217621,0.8092316684271071
hb,A,1.91052,-4.6197,-1.7226000000000001,3.69576,292,320,good,4,-1.91052,4.6197,4.077498343053005,114.99030611132481,4.999171407383428,112.46799697245953,5,7,3,23,0.18791999999999986,-0.92394,-0.921673064330423,2.522309138865282,-0.8311536652362462,0.6208148470697045
hb,A,-4.6197,-1.91052,3.9933,1.65996,202,320,good,4,4.6197,1.91052,4.3245707407325416,22.57198547769821,4.999171407383428,22.46799697245953,5,5,3,21,-0.6263999999999998,-0.2505599999999999,-0.6746006666508864,0.10398850523867864,-0.28423861097522773,0.4249762449253365
hb,A,4.6197,-1.91052,-4.24386,0.92394,337,320,good,4,-4.6197,1.91052,4.343272133219377,167.71767241863935,4.999171407383428,157.53200302754047,5,8,3,24,0.3758400000000002,-0.98658,-0.6558992741640512,10.185669391098884,-1.025125044120197,0.6066851381628645
hb,A,-6.46758,-2.67786,5.76288,1.86354,202,448,good,4,6.46758,2.67786,6.056696065182733,17.919628642824375,7.000037516756607,22.49168668421689,7,5,4,29,-0.7046999999999999,-0.8143199999999999,-0.9433414515738745,-4.572058041392516,-0.7892300153774046,0.4264990236227988
hb,A,-2.77182,1.14318,1.91052,-1.19016,157,192,good,4,2.77182,-1.14318,2.2509037065143414,-31.920876219933184,2.998307293257314,-22.412689468634277,3,4,2,12,-0.8613,-0.04698000000000002,-0.7474035867429727,-9.508186751298908,0.16114337777629004,0.6440643199290877
hb,A,1.14318,2.77182,-1.2371400000000001,-3.08502,67,192,good,4,-1.14318,-2.77182,3.3238326943454903,-111.85153701469336,2.998307293257314,-112.41268946863428,3,2,2,10,-0.09396000000000004,-0.31320000000000014,0.3255254010881763,0.5611524539409203,0.0016576171755052405,0.24308465977060764
hb,A,-1.91052,4.6197,1.61298,-3.915,112,320,good,4,1.91052,-4.6197,4.234256662083677,-67.60833894145418,4.999171407383428,-67.53200302754048,5,3,3,19,-0.2975399999999999,0.7046999999999999,-0.7649147452997509,-0.07633591391369521,-0.2987231206042483,0.6309669214300231
hb,A,-0.92394,-0.37584,1.06488,0.4698,202,64,good,4,0.92394,0.37584,1.1639078375885266,23.805943518457713,0.9974571816373874,22.135491878100353,1,5,1,5,0.14094000000000007,0.09395999999999999,0.16645065595113917,1.67045164035736,0.47614444063558015,0.36541597220814404
hb,A,2.77182,1.14318,-2.4742800000000003,-1.1745,22,192,good,4,-2.77182,-1.14318,2.7388887835032665,-154.6070774438571,2.998307293257314,-157.58731053136572,3,1,2,9,0.2975399999999997,-0.031320000000000014,-0.25941850975404757,2.9802330875086227,-0.3359696592867201,0.40414106433027014
hb,A,0.37584,-0.92394,-0.42282000000000003,0.81432,292,64,good,4,-0.37584,0.92394,0.9175477179961815,117.43972794819932,0.9974571816373874,112.13549187810035,1,7,1,7,-0.04698000000000002,-0.10961999999999994,-0.07990946364120588,5.304236070098966,0.10247626899063562,0.1832918402341399
hb,A,-2.67786,-6.46758,3.0537,5.57496,247,448,good,4,2.67786,6.46758,6.356513406860714,61.28815191929265,7.000037516756607,67.50831331578311,7,6,4,30,0.3758400000000002,-0.89262,-0.6435241098958935,-6.220161396490461,-0.8932910942230586,0.397897883056593
hb,A,-0.37584,-0.92394,0.51678,0.97092,247,64,good,4,0.37584,0.92394,1.0998850916345762,61.975499467929744,0.9974571816373874,67.86450812189965,1,6,1,6,0.14094,0.04698000000000002,0.10242790999718876,-5.889008653969903,0.17712328330804666,0.2036823347122733
hb,A,-0.37584,0.92394,0.28188,-0.81432,112,64,good,4,0.37584,-0.92394,0.861726985071258,-70.90650799951439,0.9974571816373874,-67.86450812189965,1,3,1,3,-0.09395999999999999,0.10961999999999994,-0.1357301965661294,-3.0419998776147423,0.23971212017380727,0.268859233569713
hb,A,0.92394,-0.37584,-0.8613000000000001,0.42282000000000003,337,64,good,4,-0.92394,0.37584,0.9594865514430101,153.8531587644191,0.9974571816373874,157.86450812189966,1,8,1,8,0.06263999999999992,0.04698000000000002,-0.0379706301943773,-4.0113493574805545,0.19618481746337324,0.2574353970279739
hb,A,-4.6197,1.91052,3.16332,-1.7382600000000001,157,320,good,4,4.6197,-1.91052,3.6094516550301656,-28.78901241746347,4.999171407383428,-22.46799697245953,5,4,3,20,-1.4563799999999998,0.17225999999999986,-1.3897197523532623,-6.32101544500394,-0.21745535798706936,0.7773874027216449
hb,A,-0.37584,0.92394,0.37584,-0.98658,112,64,good,4,0.37584,-0.92394,1.0557441934483942,-69.14554196042165,0.9974571816373874,-67.86450812189965,1,3,1,3,0,-0.06264000000000003,0.05828701181100682,-1.2810338385220064,0.23971212017380727,0.268859233569713
hb,A,-1.91052,-4.6197,1.4094,3.61746,247,320,good,4,1.91052,4.6197,3.882322141656975,68.71359488634091,4.999171407383428,67.53200302754048,5,6,3,22,-0.50112,-1.00224,-1.116849265726453,1.1815918588004308,-0.5348443926274775,0.5924852705006615
hb,A,0.92394,-0.37584,-0.98658,0.34452,337,64,good,4,-0.92394,0.37584,1.045004366880828,160.75047412731828,0.9974571816373874,157.86450812189966,1,8,1,8,-0.06264000000000003,-0.031320000000000014,0.04754718524344059,2.8859660054186236,0.19618481746337324,0.2574353970279739
hb,A,-4.6197,-1.91052,3.9933,1.34676,202,320,good,4,4.6197,1.91052,4.21428610651911,18.636930757706832,4.999171407383428,22.46799697245953,5,5,3,21,-0.6263999999999998,-0.56376,-0.7848853008643175,-3.831066214752699,-0.28423861097522773,0.4249762449253365
hb,A,2.67786,6.46758,-2.4429600000000002,-4.43178,67,448,good,4,-2.67786,-6.46758,5.0605066475601035,-118.86516878855117,7.000037516756607,-112.49168668421689,7,2,4,26,0.23489999999999966,2.0358,-1.9395308691965036,-6.373482104334286,-1.4731823610035089,0.5840714433747046
hb,A,-2.77182,1.14318,2.4899400000000003,-1.2528000000000001,157,192,good,4,2.77182,-1.14318,2.78734803058391,-26.709010119149994,2.998307293257314,-22.412689468634277,3,4,2,12,-0.2818799999999997,-0.10962000000000005,-0.21095926267340426,-4.296320650515717,0.16114337777629004,0.6440643199290877
hb,A,-1.14318,2.77182,0.90828,-2.55258,112,192,good,4,1.14318,-2.77182,2.709361034413834,-70.41300613657657,2.998307293257314,-67.58731053136572,3,3,2,11,-0.2349000000000001,0.2192400000000001,-0.28894625884348013,-2.8256956052108535,0.001325866628191238,0.4883851980380132
hb,A,-4.6197,1.91052,3.8367,-1.7226000000000001,157,320,good,4,4.6197,-1.91052,4.20566494742508,-24.17910714668918,4.999171407383428,-22.46799697245953,5,4,3,20,-0.7829999999999999,0.18791999999999986,-0.7935064599583477,-1.711110174229649,-0.21745535798706936,0.7773874027216449
hb,A,-2.67786,6.46758,1.62864,-4.90158,112,448,good,4,2.67786,-6.46758,5.16507064288573,-71.61998479352746,7.000037516756607,-67.50831331578311,7,3,4,27,-1.0492199999999998,1.5659999999999998,-1.8349668738708775,-4.111671477744352,-0.7627326667344347,0.7769612748917513
hb,A,-0.92394,0.37584,1.03356,-0.45414,157,64,good,4,0.92394,-0.37584,1.1289328647886907,-23.720395572304596,0.9974571816373874,-22.135491878100353,1,4,1,4,0.10962000000000005,-0.07829999999999998,0.1314756831513033,-1.5849036942042432,0.25819417915700316,0.2233605723579174
hb,A,4.6197,1.91052,-4.11858,-1.91052,22,320,good,4,-4.6197,-1.91052,4.54013082265258,-155.1144364804078,4.999171407383428,-157.53200302754047,5,1,3,17,0.5011200000000002,0,-0.45904058473084763,2.4175665471326795,-0.913478987450959,0.583627342395361
hb,A,-0.92394,-0.37584,1.39374,0.51678,202,64,good,4,0.92394,0.37584,1.4864631700785593,20.34410125591839,0.9974571816373874,22.135491878100353,1,5,1,5,0.4698,0.14094,0.48900598844117193,-1.7913906221819644,0.47614444063558015,0.36541597220814404
hb,A,0.37584,0.92394,-0.48546,-1.03356,67,64,good,4,-0.37584,-0.92394,1.1418921512997626,-115.15930191603165,0.9974571816373874,-112.13549187810035,1,2,1,2,-0.10962,-0.10962000000000005,0.14443496966237523,-3.023810037931298,0.11348027476348023,0.19607815818384305
hb,A,2.77182,-1.14318,-2.6622,0.7047,337,192,good,4,-2.77182,1.14318,2.753890144867801,165.17352002964432,2.998307293257314,157.58731053136572,3,8,2,16,0.10962000000000005,-0.4384800000000001,-0.244417148389513,7.586209498278606,-0.2692811506410531,0.2869093778715291
hb,A,6.46758,2.67786,-5.13648,-3.63312,22,448,good,4,-6.46758,-2.67786,6.2915012298178885,-144.72757855140162,7.000037516756607,-157.5083133157831,7,1,4,25,1.3311000000000002,-0.95526,-0.7085362869387186,12.780734764381492,-2.0281402073292067,0.7337505341484173
hb,A,6.46758,-2.67786,-5.70024,1.75392,337,448,good,4,-6.46758,2.67786,5.963972788670317,162.89727103094762,7.000037516756607,157.5083133157831,7,8,4,32,0.7673399999999999,-0.92394,-1.0360647280862905,5.3889577151645085,-1.6782438888217621,0.8092316684271071
hb,A,0.37584,-0.92394,-0.43848,0.79866,292,64,good,4,-0.37584,0.92394,0.9111105893358941,118.76764933884378,0.9974571816373874,112.13549187810035,1,7,1,7,-0.06263999999999997,-0.12527999999999995,-0.08634659230149333,6.632157460743429,0.10247626899063562,0.1832918402341399
hb,A,-6.46758,-2.67786,5.5593,2.05146,202,448,good,4,6.46758,2.67786,5.925732412250827,20.254771085727146,7.000037516756607,22.49168668421689,7,5,4,29,-0.9082799999999995,-0.6263999999999998,-1.0743051045057799,-2.2369155984897446,-0.7892300153774046,0.4264990236227988
hb,A,4.6197,-1.91052,-3.6801,1.37808,337,320,good,4,-4.6197,1.91052,3.929661626196332,159.47067855623663,4.999171407383428,157.53200302754047,5,8,3,24,0.9396,-0.53244,-1.069509781187096,1.9386755286961659,-1.025125044120197,0.6066851381628645
hb,A,1.14318,2.77182,-1.08054,-2.56824,67,192,good,4,-1.14318,-2.77182,2.7862920502345045,-112.81803373677971,2.998307293257314,-112.41268946863428,3,2,2,10,0.06264000000000003,0.2035800000000001,-0.2120152430228095,-0.4053442681454271,0.0016576171755052405,0.24308465977060764
